year,month,day,hour,minute,second,RMS,longitude,latitude,depth,magnitude
1991,12,9,13,9,0,0.3,-83.1,8.847,22.6,3
1991,12,9,21,46,0,0.1,-83.962,9.561,1.7,2.2
1991,12,9,22,34,0,0.1,-84.107,9.595,21,2.3
1991,12,10,11,12,0,0.3,-83,9.422,16,2.9
1991,12,10,12,34,0,0.3,-82.977,9.433,16.1,2.9
1991,12,10,19,23,0,0.2,-84.233,9.856,10.9,2.5
1991,12,10,22,2,0,0.2,-83.663,9.578,11,2.4
1991,12,11,8,20,0,0.2,-85.772,10.641,174,3.4
1991,12,11,9,2,0,0.4,-82.965,9.727,27,3
1991,12,11,15,10,0,0,-83.7,9.51,10.1,4.2
1991,12,11,15,29,0,0,-83.7,9.52,10.7,4
1991,12,11,15,39,0,0.2,-83.692,9.568,12.5,2.4
1991,12,11,16,31,0,0.3,-83.665,9.532,6.4,2.7
1991,12,11,18,59,0,0.4,-83.753,9.647,26.3,2.5
1991,12,11,20,44,0,0.3,-83.705,9.4,6,2.5
1991,12,11,21,37,0,0.3,-84.17,9.258,34.7,2.8
1991,12,11,22,29,0,0.2,-84.013,9.744,5.7,2.5
1991,12,12,0,55,0,0.2,-83.76,9.588,2.4,2
1991,12,12,1,10,0,0.4,-83.635,9.543,5.5,2.5
1991,12,12,10,32,0,0.4,-84.852,9.472,15.7,2.9
1991,12,12,11,55,0,0.5,-83.01,9.483,17.3,2.7
1991,12,12,12,17,0,0.2,-82.835,9.381,16.2,2.8
1991,12,12,13,35,0,0.2,-83.883,9.814,7.1,1.7
1991,12,12,14,59,0,0.4,-82.907,9.625,16.1,2.9
1991,12,13,16,19,0,0.3,-85.265,9.518,27.5,3
1991,12,13,17,29,0,0.2,-83.92,9.193,33.3,2.7
1991,12,13,20,28,0,0.3,-83.44,9.846,9.6,2.5
1991,12,15,3,11,0,0.4,-84.392,9.812,7,2.9
1991,12,15,3,19,0,0.4,-83.4,9.864,17.3,2.3
1991,12,15,3,50,0,0.3,-83.123,9.547,39.6,2.3
1991,12,15,4,41,0,0.1,-84.06,9.237,30,2.5
1991,12,15,5,17,0,0.3,-82.755,9.662,3.7,2.3
1991,12,15,19,2,0,0.1,-82.322,9.809,7,2.7
1991,12,16,2,12,0,0.3,-83.67,9.51,17.9,2
1991,12,16,7,8,0,0.1,-83.653,9.52,17.7,2.2
1991,12,16,11,57,0,0.1,-84.033,9.738,7.1,1.8
1991,12,16,20,53,0,0.2,-82.997,9.651,16.1,2.9
1991,12,17,7,10,0,0.3,-82.918,9.821,163,3
1991,12,17,11,2,0,0.3,-82.973,9.471,16.1,2.7
1991,12,17,15,39,0,0.3,-83.883,9.758,7.1,1.8
1991,12,17,17,41,0,0.2,-83.333,9.805,12.4,2.9
1991,12,17,21,42,0,0.1,-83.6,9.605,3.6,2.7
1991,12,18,6,32,0,0.3,-83.342,9.831,7,2.5
1991,12,18,8,5,0,0.4,-83.875,9.748,7.1,2.3
1991,12,18,8,9,0,0.3,-85.868,9.908,35.5,3.2
1991,12,18,14,46,0,0.4,-84.573,9.704,7.1,2.9
1991,12,18,21,2,0,0.2,-83.393,9.969,8.8,2.7
1991,12,18,23,4,0,0,-83.6,9.54,14.4,3.9
1991,12,19,1,53,0,0.4,-83.232,10.261,20.2,2.8
1991,12,19,4,41,0,0.3,-83.322,9.798,11.2,3
1991,12,19,4,53,0,0.4,-83.933,9.386,19.8,3
1991,12,19,5,18,0,0.3,-83.312,9.806,7.8,3
1991,12,19,6,34,0,0.3,-83.565,9.581,11.1,3
1991,12,19,14,14,0,0.1,-84.455,9.771,42.1,3.3
1991,12,19,15,58,0,0.4,-83.067,9.781,29.3,3.3
1991,12,19,16,12,0,0.3,-83.603,9.552,16.4,2.8
1991,12,19,21,15,0,0.2,-83.65,9.628,12.8,2.5
1991,12,20,17,36,0,0,-83.56,9.6,14,4.2
1991,12,20,18,10,0,0.5,-83.548,9.607,9.6,4.8
1991,12,20,18,14,0,0.2,-83.215,9.94,105.7,3.3
1991,12,20,18,24,0,0.2,-83.585,9.58,13.9,2.9
1991,12,20,18,33,0,0.5,-83.557,9.612,12.6,2.9
1991,12,20,18,45,0,0.5,-83.58,9.588,13.3,3
1991,12,20,19,33,0,0.1,-83.542,9.614,10,3
1991,12,20,19,35,0,0.3,-83.582,9.666,1.6,2.8
1991,12,20,19,39,0,0.2,-83.58,9.56,14.6,3
1991,12,20,19,51,0,0.4,-83.568,9.615,12.6,2.9
1991,12,20,19,53,0,0.4,-83.538,9.601,12.6,3
1991,12,20,20,38,0,0.4,-83.573,9.604,11.9,3
1991,12,20,20,54,0,0.3,-83.548,9.583,13.3,2.9
1991,12,20,21,35,0,0.3,-84.042,9.853,60.1,2.7
1991,12,21,2,27,0,0.3,-83.89,9.572,12.2,2.9
1991,12,21,10,33,0,0.5,-83.553,9.61,9.6,3.7
1991,12,21,22,2,0,0.2,-83.115,9.805,16.1,4.7
1991,12,22,5,3,0,0.1,-83.308,9.797,4.9,2.9
1991,12,22,7,59,0,0.3,-83.035,9.804,10.9,3.7
1991,12,22,8,41,0,0.4,-82.925,9.976,16.1,3
1991,12,22,10,33,0,0.1,-84.022,9.592,4.2,2.7
1991,12,22,10,36,0,0.1,-83.987,9.721,3.3,2.5
1991,12,22,14,33,0,0.2,-84.019,9.595,5.9,4
1992,1,1,0,28,0,0,-83.33,7.92,10.8,4.7
1992,1,1,13,13,0,0.3,-83.943,9.586,1,2.7
1992,1,2,5,17,0,0.1,-84.04,9.811,4.4,2
1992,1,5,0,48,0,0.5,-82.766,9.365,3.2,3
1992,1,5,2,17,0,0.5,-83.623,9.54,9.1,2.5
1992,1,5,8,32,0,0.4,-84.001,9.58,20.3,2.3
1992,1,5,23,48,0,0,-83.96,9.18,39,4.2
1992,1,7,1,15,0,0,-82.94,10.05,24,3.2
1992,1,8,15,33,0,0.1,-83.177,8.866,16.1,3.2
1992,1,8,15,55,0,0.1,-84.027,9.774,7.5,2.5
1992,1,8,17,4,0,0.5,-82.92,9.648,1.8,3.2
1992,1,9,23,47,0,0.4,-82.982,10.015,1.1,3
1992,1,10,11,24,0,0.8,-83.063,9.462,20,3.2
1992,1,10,12,8,0,0.5,-84.349,9.429,13.2,3
1992,1,11,6,43,0,0.3,-84.121,9.707,50.8,2.5
1992,1,12,21,25,0,0.2,-83.718,9.524,6.5,2.5
1992,1,13,11,30,0,0.6,-83.247,9.714,1,3.3
1992,1,14,0,28,0,0.5,-84.096,10.149,1.4,2.8
1992,1,14,6,19,0,0.1,-84.135,9.442,36.5,2.3
1992,1,14,8,16,0,0.3,-84.551,9.239,20.5,3
1992,1,14,10,25,0,0,-83.93,9.18,55,4
1992,1,14,16,59,0,0,-84.96,9.88,12,3.7
1992,1,15,0,3,0,0,-83.08,10.22,10,4.3
1992,1,15,3,19,0,0.3,-83.583,9.602,2.2,2.7
1992,1,15,3,42,0,0.1,-83.972,9.212,10.5,2.5
1992,1,15,4,24,0,0.3,-83.857,9.235,41.3,2.8
1992,1,15,8,46,0,0.3,-83.776,9.393,9.1,2.8
1992,1,15,11,12,0,0,-83.9,9.19,55,3.8
1992,1,16,9,27,0,0.2,-84.733,10.457,20,1.8
1992,1,16,23,57,0,0.3,-83.53,9.548,7.2,2.5
1992,1,17,2,16,0,0.1,-84.493,10.04,65.5,2.8
1992,1,17,2,19,0,0.3,-83.48,9.805,1,2.4
1992,1,17,3,20,0,0.2,-83.607,9.567,5.9,2.5
1992,1,17,21,47,0,0,-83.691,9.261,27,2.5
1992,1,18,3,29,0,0.1,-83.95,9.782,7,2
1992,1,18,22,20,0,0.1,-83.884,9.463,18.2,2.4
1992,1,19,2,28,0,0.3,-83.687,9.501,24.3,2.7
1992,1,19,18,34,0,0.3,-83.964,9.76,5.7,2.2
1992,1,21,11,53,0,0.5,-83.343,9.864,1,3.2
1992,1,21,14,12,0,0.4,-82.864,9.705,6.9,3.3
1992,1,21,15,57,0,0.1,-83.89,9.473,17.3,2.2
1992,1,21,17,46,0,0,-83.877,9.459,20.1,2.3
1992,1,22,13,22,0,0.2,-84.09,9.394,46.5,2.2
1992,1,24,4,29,0,0.3,-82.921,9.625,5.5,3.3
1992,1,24,8,6,0,0.4,-83.379,9.844,1,3
1992,1,24,11,58,0,0.2,-84.08,10.307,87.4,2.9
1992,1,27,12,54,0,0,-83.04,9.86,21.7,4.3
1992,1,29,9,37,0,0.7,-83.55,7.919,20,2.7
1992,1,29,10,4,0,0.3,-84.348,9.967,12.6,2.5
1992,1,29,11,19,0,0.6,-84.122,9.594,51.4,2.4
1992,1,29,21,11,0,0,-84.04,9.76,5,3.7
1992,1,29,21,24,0,0,-84.02,9.77,5.1,2.9
1992,1,29,23,24,0,0.3,-84.001,9.751,4.8,2.9
1992,1,29,23,32,0,0.2,-84.803,9.828,60.1,2.8
1992,1,30,5,28,0,0.2,-84.027,9.778,4.5,2.2
1992,1,30,7,50,0,0.1,-84.678,9.423,24.8,3.3
1992,1,30,19,50,0,0,-84.66,9.42,35,3.2
1992,1,31,6,51,0,0.1,-84.033,9.787,5.4,2
1992,1,31,20,32,0,0,-83.927,9.523,23.4,2.4
1992,2,1,8,40,0,0.6,-84.013,9.783,17.1,3.3
1992,2,1,10,40,0,0.4,-84.032,9.792,5.1,2.7
1992,2,1,10,52,0,0.3,-84.145,9.524,40.3,2.7
1992,2,4,10,23,0,0.3,-82.381,9.637,35,3.5
1992,2,5,3,48,0,0.5,-84.206,9.426,14,2.5
1992,2,5,10,27,0,0.1,-84.163,9.467,40.3,2.4
1992,2,5,21,9,0,0.1,-83.617,9.576,1.5,1.8
1992,2,5,23,0,0,0.1,-83.746,9.556,4.1,1.8
1992,2,6,15,7,0,0,-83.76,9.66,14,4.2
1992,2,6,15,13,0,0.6,-83.795,9.657,3.6,1.8
1992,2,6,15,13,0,0.5,-83.794,9.642,6.1,1.8
1992,2,6,16,5,0,0.5,-84.042,9.777,6.2,1.8
1992,2,7,6,3,0,0.5,-83.419,9.84,1,2.4
1992,2,7,14,32,0,0.3,-84.341,9.816,6.6,2.8
1992,2,7,18,51,0,0.3,-83.464,9.805,1.1,2.5
1992,2,8,6,2,0,0.4,-83.965,9.806,6,2.2
1992,2,8,7,42,0,0.1,-83.676,9.575,4,1.8
1992,2,8,8,46,0,0.4,-84.641,9.481,26.5,2.7
1992,2,8,15,56,0,0.1,-83.314,8.656,20,3.2
1992,2,8,19,58,0,0.4,-82.758,9.373,9.5,3.2
1992,2,9,22,15,0,0.2,-84.311,9.882,11.3,2.4
1992,2,10,1,1,0,0.3,-84.17,9.671,53.9,2.5
1992,2,10,11,9,0,0.4,-82.902,9.381,1,3.3
1992,2,10,23,1,0,0.6,-82.92,8.314,1,4
1992,2,11,4,40,0,0,-84.551,9.538,8.3,2.9
1992,2,11,5,22,0,0.2,-84.192,9.677,44.1,3.2
1992,2,11,18,35,0,0.3,-84.906,10.221,63.2,3.4
1992,2,11,22,13,0,0.1,-84.933,10.589,105,3.7
1992,2,13,2,41,0,0.2,-84.201,10.045,12.7,3.2
1992,2,13,4,4,0,0,-84.486,9.584,31.5,3.3
1992,2,13,6,52,0,0.5,-83.376,9.829,1,2.5
1992,2,13,11,5,0,0.5,-83.343,9.83,2,3
1992,2,13,16,21,0,0.2,-84.173,10.194,97.3,3.5
1992,2,13,20,58,0,0,-84.57,9.79,28.6,4.7
1992,2,13,23,55,0,0.3,-83.411,9.892,6,3
1992,2,14,5,48,0,0.2,-83.285,9.53,1,2.8
1992,2,14,8,38,0,0.3,-83.334,9.774,1,2.7
1992,2,14,19,0,0,0.2,-83.356,9.463,1,3.2
1992,2,14,20,0,0,0.2,-83.355,9.511,1,2.7
1992,2,15,1,17,0,0.2,-83.352,9.851,1.5,2.8
1992,2,15,22,4,0,0.4,-84.282,9.852,8.1,2.3
1992,2,16,12,13,0,0.2,-82.283,8.926,9.7,3.4
1992,2,18,6,12,0,0.3,-84.035,9.834,11.5,2
1992,2,18,22,32,0,0.2,-83.985,9.56,60.5,2.9
1992,2,19,17,34,0,0.2,-84.02,9.804,15.6,2.2
1992,2,19,20,26,0,0.2,-83.428,9.75,5.7,2.9
1992,2,20,0,56,0,0.3,-84.286,9.941,8.4,2.9
1992,2,20,1,38,0,0.1,-83.978,9.575,26.2,2.4
1992,2,20,11,6,0,0.4,-83.35,9.8,4.3,2.9
1992,2,21,5,29,0,0.4,-83.279,9.844,1,1.3
1992,2,21,14,39,0,0.4,-83.424,9.746,1,2.7
1992,2,22,15,36,0,0.1,-84.252,9.428,27.8,2.7
1992,2,23,12,52,0,0.4,-84.125,9.823,6.1,1.9
1992,2,23,18,2,0,0,-84.54,9.62,44,4.2
1992,2,24,5,55,0,0.1,-84.093,9.275,19.1,3.4
1992,2,24,16,4,0,0.1,-83.165,9.561,21.8,2.9
1992,2,24,17,20,0,0.5,-82.833,9.332,1,3.2
1992,2,24,21,11,0,0.4,-84.165,10.115,84.8,2.5
1992,2,25,4,8,0,0.3,-83.723,9.246,55.1,2.7
1992,2,25,8,1,0,0.3,-83.492,9.889,4.8,3
1992,2,26,6,6,0,0.3,-83.687,9.665,4.5,2.3
1992,2,26,6,55,0,0.3,-83.685,9.672,5.6,2.9
1992,2,26,7,46,0,0.3,-83.34,9.808,5.1,3
1992,2,26,10,43,0,0.4,-83.706,9.684,3.1,2.2
1992,2,27,11,4,0,0.6,-82.813,9.356,4.5,3
1992,2,27,11,25,0,0.4,-83.911,9.749,2.2,2.8
1992,3,2,8,13,0,0,-84.14,9.71,64,4.2
1992,3,5,10,27,0,0,-85.52,10.83,26,4.7
1992,3,7,0,55,0,0.5,-83.455,9.772,1,3
1992,3,7,1,53,0,0,-84.362,10.04,78,6.5
1992,3,7,5,6,0,0.4,-84.427,9.848,74.9,3.4
1992,3,7,5,58,0,0,-84.21,10.14,87,3.3
1992,3,7,6,45,0,0.3,-84.395,10.124,77.5,2.9
1992,3,7,7,10,0,0.1,-84.287,10.147,82.1,3
1992,3,7,7,44,0,0.2,-83.598,9.544,20,2.7
1992,3,7,10,17,0,0.2,-84.307,10.088,84.5,3.2
1992,3,7,11,44,0,0,-84.31,10.07,78,4
1992,3,8,5,5,0,0.1,-84.428,10.021,85.4,3
1992,3,8,9,54,0,0.6,-84.88,9.617,3.2,3
1992,3,8,12,1,0,0.3,-83.61,9.648,1,2.8
1992,3,9,22,31,0,0.1,-84.502,9.819,45.2,2.8
1992,3,10,2,10,0,0.1,-84.436,10.145,79.3,3.3
1992,3,10,2,40,0,0.4,-83.096,9.655,1,2.9
1992,3,12,2,31,0,0.4,-83.725,9.274,28.9,3.2
1992,3,12,9,52,0,0.4,-84.566,9.387,20.9,3.3
1992,3,12,17,49,0,0.5,-84.353,10.191,74.6,3.5
1992,3,13,6,9,0,0.5,-83.77,9.541,3.4,3
1992,3,14,23,17,0,0.1,-84.246,9.258,1,3.3
1992,3,17,23,38,0,0.4,-84.181,10.164,93.6,2.8
1992,3,18,3,7,0,0.3,-83.618,9.501,6,2.7
1992,3,18,9,55,0,0.3,-83.029,9.619,8.4,3.2
1992,3,19,5,35,0,0.1,-83.497,9.582,4.8,3
1992,3,19,14,3,0,0.3,-85.477,9.906,23.3,2.7
1992,3,19,19,33,0,0.4,-83.448,9.813,9.4,3
1992,3,19,21,31,0,0.7,-83.146,9.728,4.6,2.9
1992,3,20,0,50,0,0.2,-82.803,9.359,9.4,3.7
1992,3,20,4,0,0,0.4,-83.81,9.145,32.6,2.9
1992,3,20,9,33,0,0,-84.147,7.887,144.5,3.2
1992,3,20,17,17,0,0.3,-85.181,9.983,28.2,3.7
1992,3,20,17,17,0,0.3,-85.181,9.983,28.2,3.7
1992,3,20,17,44,0,0.3,-82.669,9.835,13.6,3.7
1992,3,21,5,7,0,0.4,-82.62,9.476,5.8,3.3
1992,3,21,7,19,0,0.3,-83.596,9.558,27.4,2.8
1992,3,21,10,0,0,0.4,-83.071,9,13.6,3.2
1992,3,21,17,31,0,0.1,-83.695,9.277,71.1,2.5
1992,3,21,22,14,0,0.3,-84.013,9.614,21.9,2.8
1992,3,22,3,0,0,0.3,-83.932,9.163,28.7,2.8
1992,3,23,0,3,0,0.5,-83.422,9.864,1,3
1992,3,23,0,9,0,0.3,-84.406,10.156,76.2,2.8
1992,3,23,19,28,0,0.2,-83.613,9.555,5.5,2.9
1992,3,25,1,54,0,0.3,-84.641,9.615,42,3.3
1992,3,25,5,27,0,0.5,-84.885,9.553,18.3,3.2
1992,3,25,15,7,0,0.3,-83.881,9.674,3.9,2
1992,3,25,15,33,0,0.3,-84.402,10.131,71.5,2.7
1992,3,25,22,56,0,0.3,-84.34,9.439,38.2,2.4
1992,3,26,5,45,0,0.3,-84.349,10.077,80.5,2.5
1992,3,26,6,14,0,0.4,-85.751,10.086,19.4,1.3
1992,3,26,17,11,0,0.9,-83.228,9.822,1,3.2
1992,3,26,22,41,0,0.3,-85.478,10.497,20,3.2
1992,3,27,4,17,0,0.3,-83.703,9.622,5.5,2.5
1992,3,28,5,0,0,0.3,-82.727,9.343,9.3,3.7
1992,3,28,12,42,0,0.4,-83.408,9.766,1,3.3
1992,3,28,17,51,0,0.3,-84.29,9.32,28.3,3.2
1992,3,30,5,5,0,0.2,-83.672,9.611,3.9,2.3
1992,3,30,12,21,0,0.1,-83.613,9.549,6.6,2.2
1992,3,30,22,15,0,0.3,-84.512,9.426,25.1,3.4
1992,3,30,23,27,0,0.6,-82.831,9.584,1.1,3.3
1992,3,31,8,20,0,0.3,-82.874,9.488,1.1,4.2
1992,3,31,9,41,0,0.5,-84.044,9.8,4.7,2.2
1992,3,31,9,59,0,0.2,-84.3,10.146,76.3,2.9
1992,3,31,19,28,0,0.3,-83.653,9.498,10.6,2.3
1992,4,1,1,29,0,0.2,-83.141,9.74,10.6,1.9
1992,4,1,10,39,0,0.3,-84.726,9.916,42.3,4
1992,4,1,15,35,0,0.3,-83.442,9.809,1.7,2.8
1992,4,2,5,48,0,0.4,-84.291,10.144,79.3,2.9
1992,4,2,21,6,0,0.3,-83.67,9.503,11.1,2.9
1992,4,4,7,23,0,0.6,-83.333,9.792,1,2.8
1992,4,5,5,22,0,0,-84.41,9.97,68,4.2
1992,4,5,14,14,0,0.3,-85.558,10.04,20,5.2
1992,4,5,14,35,0,0.7,-84.642,9.856,34,3.9
1992,4,6,10,3,0,0.3,-84.173,9.032,8.4,3.4
1992,4,6,21,50,0,0.3,-84.153,9.791,20,2.3
1992,4,7,2,41,0,0,-83.68,9.52,16,4
1992,4,10,4,32,0,0.4,-84.303,8.869,6.1,3.4
1992,4,10,22,15,0,0.3,-84.481,10.023,56.9,2.9
1992,4,11,21,28,0,0.5,-84.58,9.573,11.9,3.2
1992,4,12,20,29,0,0.5,-83.928,10.047,64.8,2.7
1992,4,12,21,23,0,0.4,-84.535,9.49,21.9,3.2
1992,4,16,14,0,0,0.3,-84.056,10.364,58.7,2.9
1992,4,17,22,43,0,0.4,-82.765,8.457,32.1,4
1992,4,18,19,58,0,0.2,-84.085,9.605,22.8,2.4
1992,4,19,22,45,0,0.4,-82.814,8.726,4.1,3.4
1992,4,21,17,27,0,0.1,-84.432,9.996,84,3
1992,4,21,20,3,0,0.3,-83.083,9.517,13.5,3
1992,4,21,23,21,0,0.8,-83.707,9.961,20,3.2
1992,4,22,13,16,0,0.3,-83.56,9.589,2.3,2.5
1992,4,23,5,53,0,0.5,-84.295,8.887,20,3.2
1992,4,23,7,6,0,0.5,-84.049,9.806,81.1,2.7
1992,4,23,10,53,0,0.4,-83.459,8.824,1,3.2
1992,4,23,19,13,0,0.9,-84.896,9.485,20,2.9
1992,4,23,23,21,0,0,-83.67,9.95,5,3.3
1992,4,24,3,17,0,0.2,-84.831,9.622,29.5,2.9
1992,4,24,3,42,0,0.3,-83.474,9.662,14.7,2.7
1992,4,24,23,17,0,0.3,-84.009,9.836,9.3,2.5
1992,4,25,5,29,0,0.2,-83.687,9.598,10.3,2.7
1992,4,25,5,52,0,0,-83.16,9.77,11,3.9
1992,4,25,22,1,0,0.3,-82.912,9.521,4.1,3
1992,4,27,10,42,0,0.3,-84.184,8.987,25.9,3
1992,4,27,13,36,0,0,-83.155,8.795,16.7,3.3
1992,4,27,23,18,0,0.4,-82.931,8.315,1,3.2
1992,4,28,1,8,0,0.2,-82.809,8.17,21.4,3.5
1992,4,28,3,50,0,0.3,-82.948,8.115,20,3.4
1992,4,28,6,35,0,0.2,-84.16,10.289,84.2,2.9
1992,4,28,19,15,0,0.4,-84.246,10.255,67.9,2.9
1992,4,29,0,50,0,0.3,-83.631,9.64,7.4,2.7
1992,4,29,15,28,0,0.3,-83.498,9.755,2.3,2.8
1992,4,29,23,35,0,0.4,-84.4,10.202,81.4,2.7
1992,4,30,9,2,0,0.3,-83.774,9.645,4.7,2.8
1992,4,30,12,18,0,0,-84.24,10.13,92,4.2
1992,4,30,13,48,0,0.4,-83.648,9.57,7.2,2.5
1992,5,2,2,2,0,0.2,-84.003,9.776,6.2,2.4
1992,5,4,1,2,0,0.8,-83.318,10.041,1,3
1992,5,4,1,32,0,0.8,-82.581,8.557,1.4,3.3
1992,5,4,9,46,0,0.3,-83.395,9.789,1,2.8
1992,5,5,5,27,0,0.6,-84.207,9.822,59.2,2.4
1992,5,5,5,30,0,0.5,-84.09,9.02,28.2,2.9
1992,5,5,9,31,0,0.2,-83.631,9.265,30.4,2.7
1992,5,5,10,1,0,0.2,-82.752,8.143,13.1,3.4
1992,5,5,10,8,0,0.3,-84.056,9.646,55.9,2.9
1992,5,5,10,16,0,0.4,-84.057,9.646,56.2,2.7
1992,5,5,10,34,0,0.2,-84.033,9.799,6.4,2
1992,5,5,11,28,0,0.5,-83.393,9.724,20,2.7
1992,5,5,17,22,0,0.4,-82.38,7.791,20,3.5
1992,5,5,19,43,0,0.3,-84.142,9.412,45.4,2.7
1992,5,5,19,50,0,0.3,-84.057,8.867,20,2.8
1992,5,5,20,22,0,0.4,-83.432,9.979,1,3
1992,5,6,8,32,0,0.7,-83.334,9.801,1,2.8
1992,5,6,11,40,0,0.5,-84.132,9.576,44,2.8
1992,5,6,11,49,0,0.2,-84.041,9.773,4.9,2.3
1992,5,6,15,51,0,0.2,-84.11,9.183,33,2.7
1992,5,7,5,45,0,0.2,-83.764,9.665,7.2,2.2
1992,5,7,9,59,0,0.3,-83.947,9.201,31.7,2.7
1992,5,7,12,48,0,0.4,-85.168,8.978,21.6,3.3
1992,5,7,14,48,0,0.1,-83.626,9.579,6.1,2.2
1992,5,7,20,46,0,0.2,-84.266,9.387,25.3,2.5
1992,5,7,23,4,0,0.4,-84.128,9.585,41.6,2.3
1992,5,8,14,8,0,0.3,-84.174,9.456,44.7,2.4
1992,5,8,15,49,0,0.3,-84.04,9.781,4,2.5
1992,5,8,20,29,0,0.1,-84.089,9.691,54.8,2.4
1992,5,8,21,9,0,0.7,-82.844,9.418,20,4.3
1992,5,9,5,44,0,0.2,-83.596,9.629,6,2.7
1992,5,10,0,4,0,0,-83.539,9.625,9.7,2.5
1992,5,10,1,42,0,0.3,-83.524,9.616,5.6,2.4
1992,5,10,2,57,0,0.2,-83.574,9.649,2.8,2.4
1992,5,10,7,21,0,0.6,-83.052,9.979,1.3,3.2
1992,5,10,8,26,0,0.4,-84.174,9.456,37.3,2.8
1992,5,10,9,37,0,0.1,-83.934,9.553,1,1.9
1992,5,10,17,12,0,0.2,-83.559,9.576,4.2,2.4
1992,5,10,18,47,0,0.4,-83.521,9.638,5.4,2.9
1992,5,11,6,11,0,0.5,-83.124,9.891,12.1,2.8
1992,5,11,8,11,0,0.3,-84.117,9.742,48.8,2.7
1992,5,11,18,6,0,0.4,-83.596,9.646,1.7,2.3
1992,5,11,18,58,0,0.3,-84.148,10.212,81.2,3.2
1992,5,11,19,27,0,0.3,-84.997,9.858,22.8,2.8
1992,5,12,6,25,0,0.3,-84.009,9.255,28.9,2.7
1992,5,12,8,37,0,0.7,-83.299,7.776,19,4.4
1992,5,12,9,24,0,0.4,-83.611,9.524,6.1,2.9
1992,5,12,11,27,0,0.3,-84.455,9.549,25,2.7
1992,5,12,16,5,0,0.7,-84.404,10.46,94.1,2.8
1992,5,13,5,6,0,0.3,-82.992,8.785,20,2.9
1992,5,13,8,34,0,0.5,-83.957,9.689,1,2.8
1992,5,13,12,46,0,0.2,-84.05,8.996,52,2.9
1992,5,14,8,36,0,0.6,-84.006,9.883,64,2.7
1992,5,14,13,12,0,0.5,-83.149,8.826,20,3
1992,5,14,20,29,0,0.2,-83.28,9.656,22.7,2.3
1992,5,14,20,31,0,0.5,-83.801,9.5,20,2.4
1992,5,15,7,40,0,0.3,-83.517,10.021,1,2.8
1992,5,15,9,57,0,0.5,-83.733,9.847,8.6,2.8
1992,5,15,21,17,0,0.1,-84.123,9.479,43.5,2.8
1992,5,15,23,26,0,0.5,-84.148,9.633,5.5,2.4
1992,5,16,11,33,0,0.4,-84.554,9.246,5.5,3
1992,5,16,17,39,0,0.7,-84.786,9.454,40.7,2.8
1992,5,17,2,39,0,0.4,-84.15,9.542,26.5,2.9
1992,5,17,4,29,0,0.2,-83.155,9.423,10.3,2.2
1992,5,17,6,2,0,0.4,-82.785,8.767,12.4,3.2
1992,5,17,6,9,0,0.4,-85.065,10.134,27.9,2.8
1992,5,17,9,54,0,0.3,-83.585,9.947,10.5,2.5
1992,5,17,10,8,0,0.1,-83.681,9.547,22.6,2.3
1992,5,17,22,29,0,0.4,-82.693,9.483,1,3
1992,5,17,23,22,0,0.4,-84.177,9.406,42.2,2.4
1992,5,18,1,20,0,0.2,-84.582,9.38,20.9,3.2
1992,5,18,4,52,0,0.3,-83.579,10.083,1,2.9
1992,5,18,7,16,0,0.4,-84.233,9.036,25,3.2
1992,5,18,9,36,0,0.3,-84.167,10.159,2.9,3
1992,5,18,17,6,0,0.2,-83.965,9.798,56.3,2.4
1992,5,18,19,40,0,0.3,-84.161,8.831,20,3
1992,5,18,23,19,0,0,-83.2,7.91,22,5.4
1992,5,19,0,46,0,0.2,-83.525,9.618,3,2.8
1992,5,19,1,31,0,0.1,-83.285,8.184,12.7,3
1992,5,19,2,1,0,0.3,-83.098,8.094,19.7,3.4
1992,5,19,2,56,0,0.4,-83.119,8.108,20,3
1992,5,19,2,59,0,0.2,-83.268,8.399,15.1,3.5
1992,5,19,3,36,0,0.5,-84.195,8.763,13.6,2.7
1992,5,19,4,31,0,0.2,-83.176,8.215,20,3.5
1992,5,19,4,55,0,0.6,-83.527,10.118,1,2.9
1992,5,19,5,18,0,0.3,-83.134,8.149,20,3.2
1992,5,19,7,3,0,0.4,-83.911,9.723,6.3,1.8
1992,5,19,7,9,0,0.5,-82.974,9.475,18,2.8
1992,5,19,9,49,0,0.2,-83.678,9.552,4.7,2.4
1992,5,19,10,16,0,0.1,-83.904,9.482,12.2,2.2
1992,5,19,12,3,0,0.3,-84.607,9.294,18.6,2.5
1992,5,19,12,58,0,0.5,-83.608,10.063,1,2.7
1992,5,20,1,50,0,0.6,-83.93,9.642,54.4,2.3
1992,5,20,3,48,0,0.5,-82.971,8.851,15.8,3.2
1992,5,20,5,5,0,0.4,-83.969,9.706,8.4,1.8
1992,5,20,8,1,0,0.6,-84.201,9.532,41.1,2.5
1992,5,20,21,16,0,0.6,-82.883,8.296,6,3.7
1992,5,21,0,50,0,0.2,-83.878,9.309,47.9,2.7
1992,5,21,6,34,0,0.5,-84.497,9.443,20,3.2
1992,5,21,8,58,0,0.8,-82.19,7.232,20,3.5
1992,5,21,9,20,0,1,-82.833,7.888,20,3.4
1992,5,21,18,47,0,0.2,-84.27,9.86,16,2.7
1992,5,21,18,52,0,0.3,-84.65,9.531,21.9,2.9
1992,5,21,22,21,0,0.3,-83.569,9.535,3.6,2.9
1992,5,22,4,18,0,0.2,-83.498,9.502,2.6,3
